Rate,Review,Label
3.8, buổi trưa hôm đó có con dở hơi lên cơn cuồng ăn ngồi lọc foody đến tận chiều tối để đi lấp đẫy save tạm vào trong đinh ninh là sẽ đc ăn vì đã hạ quyết tâm phải thử hết đồ ăn ngon trên toàn địa bàn hn mỗi chỗ làm đầu tiên thử cờ rếp bụng đã to như con ếch r cũng đc nhưng k ra tnao lại lừa đảo con sen đi chỉ nó đg về nhà vì con này ngu lắm đi mãi mà có b đường đ đâu toàn phải mình gg map hehe đhs từ hàm cá mập về nhà kb đường trong khi đi mãi quay trở lại ngon số cer uk để thử phát xem kiểu lúc đợi chờ háo hức tại đúng lúc lên cơn vật mín trộn xong r thử thấy hơi thôi chắc để thêm tí tí tí ớt vào xem uhmm đ thấy khác mẹ gì cả -_- nó chỉ chua hơn cay hơn lói trung là như cháo lòng tiết thôi đc r ksao để thử miếng chả lươn xem có mỗi mình ăn mà bị nv dụ làm hẳn xong còn nhìn kiểu kì thị đẹt nó cũng méo có vị gì luôn là saoo bảo sao phải có bát nc chấm cho nó màu mè mà đầu tiên mình cứ tưởng bát đấy để rưới lên miến thế là cũng cho tí thề chả nhạt nhẽo nhai thì dai còn chả có tí vị lươn nào -_- rau sống thì rõ miến thì sần sật cũng đc cer mà nhạt nhẽo vô cùng lươn k hề có ấn tượng gì ghét nhất là quả chờ tưởng đc ăn ngon mà mãi chưa thấy miến của mình phải tầm xong hình như bát nc chấm chả của ng khác dùng r mang sang bàn cho mình eooo cửa hàng chính thì bé vs trông sập xệ thế là hình như liên kết vs bên hàng nước có điều to đẹp có hẳn tầng để khách ngồi ăn cho thoải ở đây đc mỗi sữa ngô ngon cer mà cô bán hàng nước bên này hình như đang bay lắc zữ quá khách vào hỏi có đồ uống gì lại kêu cháu gọi miến gọi r thì cứ ngồi xuống r sẽ có nc xong mặt khó ở -_- menu đâu cô ơii thế xong r gọi phải đến mới đc cô ấy chú ý mà có mỗi mình gọi vs ngồi sát sàn sạt nhau chắc cô high quá đến lần đợi mãi mới bắt đc nhg cứ hỏi đi hỏi gọi sữa ngô vs trà bạc hà mà cứ sữa sen trà thái trà ngô thôi đc r mình bình tĩnh hơn để đọc to và rõ sữa ngô thì có sẵn mang ra luôn còn trà bạc hà mãi k thấy mới bảo phải đổi trà quất thế là mình uống đc nửa chai sữa ngô con sen mới đc hớp trà rõ khổ kiếp uống xong xuôi no nê cũng đc nhg k ra gì bọn mình ra về vs tổng thiệt hại là sữa ngô trà quất chả miến công nhận ở đây vs ở thái hà mà khác bọt rõ vẫn chưa đc thử bát miến bán sáng trưa thần thánh ở chợ nam đồng mà con sen khác khen như chưa baoh đc làm đa cấp thôi nchung là mất tiền ngu star,-1
2.8, Buồn chiều ngày tớ đặt bàn cho ngày Bạn nữ nghe điện thoại còn nhắc mình là qua đúng ngày đặt bàn cho người khi đúng có quá nửa mọi người thì thấy nhà hàng đóng gọi cho bạn nữ hôm qua đặt bạn ấy còn hồn nhiên bảo ôi thế mình quên ko báo lại cho bạn nhà hàng hôm nay đóng bọn mình ê chề đi bạn mình lại ở khá lại lách cách đi về và tìm quán cái là chiều hôm trước bạn ấy vẫn nhận đặt hôm sau không có một câu báo trước để mình tìm địa điểm thất vọng với cách xử lý của bạn mặc dù chẳng biết có phải chủ quán không nhưng ko hề có thái độ áy náy chút,-1
2.6, Đắt khoảng miếng mà bé tí tẹo ngon vỏ ngoài quá giòn thịt hôi nhạt không có vị gì viên phục vụ mặt cau có thịt gà sống khi yêu cầu đổi lại cũng không thèm xin lỗi mà còn thái cuối cùng đến,-1
3.4, Thấy mọi người bảo joliibee ăn cũng hiểu sao lúc mình ăn lại chả thấy ngon rán có vẻ thì tạm còn nước uống với khoai tây thì không ăn nổi biết mình ăn đúng hôm đồ ăn không được tại do không hợp khẩu sao bù lại thì quán cũng thái độ nhân viên phục vụ khá tận hôm nào ăn thử thêm vài món khác xem có ngon hơn không thì sẽ đánh giá tiếp,-1
4.0, Lúc mình đến gọi một suất phở bò mà chủ quán múa may quay phun ra những từ ngữ không thể chấp nhận đã thế lại còn nói oang Một lúc sau thì ra gây sự với một em nhân viên rồi tát nhân viên ngay trước mặt Thề đây là lần cuối cùng ăn ở đây,-1
2.0, Vào quán đc ăn nguyên đĩa starfruit thay vì uống k thích kiểu cfe như này nữa,-1
2.8, Mình hay mua bánh ở cơ sở Lý Nam Đế hơn Có vài nhận xét thế Vị trí khá dễ cửa hàng sạch Về đồ nói giá đắt mà chất lượng thì mình không ưng Đơn cử như bánh dân tộc mảnh bánh ngải bánh bé tí mà giá những Mà chất lượng có phải thật đặc sắc lắm đâu nên không thể lấy lý do vì ngon nên mới Bánh gai làm hơi khác so với bánh gai nổi tiếng ở Ninh Giang Bánh gai Hải Dương đủ vị mà bán ở Hà Nội cũng chỉ to và ngon gấp lần bánh gai ở Gia Trịnh ý Bánh nướng thập cẩm ăn tạm được giá đắt Bánh gai ở tiệm Bùi Công Trung ngon to hơn mà giá lại rẻ hơn Một cái bánh nướng ở hiệu Bùi Công Trung giá trung bình mà gấp rưỡi ở Gia,-1
3.0, Nhóm mình đi người nhưng gọi mẹt nhỏ vì muốn thử các món đến lúc mang lên mẹt lớn thì chị quản lý ra chày cối là em gọi mẹt lớn với cả chị sợ các em ăn không Các món sau tiếp tục nhầm order hoặc không mang Đến lúc thanh toán nói còn thiếu món nhân viên còn nhòm đi nhòm lại như không tin rồi chạy theo đòi thanh toán như kiểu mình ăn Nhân viên dở mà quản lý cũng như thế này thì one go no back,-1
3.2, Đồ ăn tạm Giá quá quả bưởi hết Gọi bia thì nhập nhèm bia ngoại vơi cả bia Không hài long vơi kiểu chặt chém thế này,-1
2.2, Đầu tiên là đồ uống quá dở hơn cả là khi so sánh với cái giá tiền bỏ Cái mojito bạn mình uống xong và bảo nó ko khác gì nước dùng bánh bột lọc cho quá nhiều lá bạc còn món nữa thì uống xong chỉ muốn tìm WC để phun ra viên kem hạt điều được khuyến mại dịp thì cũng chán ko Nhân viên thì kinh bọn mình ngồi từ nhưng đến thì nhân viên ra và dọn sạch bàn của bọn mình như kiểu đuổi khách lúc đó khách bắt đầu Và mình bị đau đầu vì cái nhạc ở đó tại mình chưa đạt tới cảnh giới sang chảnh nên ko nghe Nói chung là sẽ không có lần thứ đến dù được mời,-1
4.0, Ko biết có phải hôm đó số mình xui nên ăn phải kem họ để lâu rồi chứ thật sự là thất vc ăn kem xong sang bodega ăn thử luôn mà cùng thốt lên câu nào của các bạn thử lên ăn kem hồ tây sẽ thấy ở đó kem y hệt kem tràng tiền mà cũng chỉ,-1
2.2, luôn kem fake fake trên cơ ra dc kinh đâu,-1
1.8, Kem mà ăn không bằng kem bờ kem ăn như đá bào trộn si rô ăn xong thấy tiếc tiền quá hiu hiu,-1
2.6, Hôm trước mình mua gói bánh gối cho ông bà ăn sáng thì giở ra bị mốc nhưng mà ngày sản xuất thì ghi hôm đó sản Nhân viên cũng điêu Thương hiệu bao lâu năm giờ giảm uy tín hẳn Cứ có tiếng chút là làm ăn hời hợt luôn,-1
3.0, Hoàn toàn thất Menu hơi lẫn chất lượng đồ ăn ko xứng đáng với giá Sẽ ko bao h quay lại,-1
4.0, Quá thất ko thấy xứng với tên Master mình gọi salad cá hồi thì nước sốt chua gọi suất bò Nhật đặc biệt với sốt vang đỏ và tiêu thì miếng bò toàn thức ăn lên thì chậm vô cùng khoảng À gọi khoai nghiền các e vâng vâng dạ dạ rồi vác ra khoai chiên kêu hết khoai sao các em k nói trươc để chị khỏi gọi sẽ k quay lại,-1
2.2, Nhân viên nhiệt tình nhưng chưa nhanh phục vụ nhờ lấy lại còn đồ ăn k ngon tý nào cả lại còn đắt Không gian cũng k bí và trông quay lại nữa đâu,-1
1.0, Mình ăn hàng này từ năm trước ok rất mình thich ăn lòng va thịt bò nên kết quán này lắm luôn ý cuối mình ăn là năm ngoái thịt bò và lòng vẫn ngon Bẵng đi thời gian dài hnay tnhien thèm nên qua ăn gọi lòng xào thịt bò thịt bò thì bị ôi ăn có mùi rất kinh khủng bạn minh bảo thịt này hỏng r lòng thì dai và đắng hơn nữa họ còn độn thịt lợn vào phở mềm gọi ra ăn cùng thì cứ bị chua chua nc sốt ngxua đậm đà và sánh sánh bn thì bg lỏng lỏng và nhạt toẹt mng ạ mình sợ quá bỏ luôn k dám ăn nữa Chất lượng bg vô cùng tệ khuyên chân thành mng k nên k lại mất t oan giống mình đos,-1
4.0, Đi hôm cuối năm nhưng thấy ko đông Gọi một đĩa lòng xào bò và phở Cả hai món đều siêu Lòng xào chả thấy lòng tim và nội tạng ăn cũng tàm tạm nhưng chỉ ăn đc là ngấy lắm Đĩa phở rán thì ngập Cảm giác món ăn đc nấu bằng dầu chiên đi chiên lại nhiều lần Giá cũng ko rẻ chừng kể trà đá gọi quán bên cạnh cốc gửi xe chả có khách đến cứ hỏi ăn gì xong tuôn một tràng các món chả đầu đuôi gì,-1
1.0, Trời chưa bao giờ tôi thấy một bát chè to khủng khiếp đến như thô cái gì cùng chém thật rồi tống vào cho đầy ôi miếng thạch miếng mít to đến nửa bao Chè này từ Đà Nẵng ra hay từ Hà nhưng nếu của vùng miền nào thì chỉ có những người người không có thẩm mỹ mới trình bày các nguyên liệu như đã thế còn không ôi cái thìa màu đen khoằm lên cho vào ngoác cả mồm ra may ra mới Người Hà Nội ăn uống thanh tinh đâu có tham nhiều mà phải tống vào như hổ Cầm bát chè ăn mà phát Thật kinh Có cho thêm tiền cũng không bao giờ bước chân vào đây,-1
3.0, Đi qua mấy lần thấy đông khách tưởng Ghé vào ăn thử thì ôi cho bát chè to tổ chảng toàn thạch với cái gì ko hổ lốn thì đúng cố ăn chỉ tổ thấy ăn đc nửa Ai đói thì vào ăn thay cơm thì Đã thế còn mất phí trông xe vô lý xe để ngay cạnh ngồi ghế đặt chân lên xe cho đỡ thế mà ăn có lão chạy ra kêu cho xin giật mình hỏi tiền bảo tiền trông xe mới nói cháu có gửi đâu mà trả tiền với cả cháu ngồi trên xe lão quay qua bảo đây là tiền để xe ở chứ quán chè ko có bãi Ông ko bảo toà nhà quốc hội là bãi của ông luôn Đi ăn đã ko thấy ngon lành còn vác bực vào Tóm lại là khúc ca lần và mãi mãi ko bao giờ trở,-1
3.4, Được hôm để xe máy sang bên không thu để vào mua vềlà lập tức có bảo kê ngồi ý tối còn hoạnh hoẹ là shop đồ bên cạnh nó mở cửa bây Nhỡ mà không nhớ hết đồ vào hỏi món lúc nó đông khách là đuuổi như đuổi không khác gì kiểu đông rồi không thèm khách của xôi Nói chung ngồi lại thì không nói chứ ai mua về nên gọi vác xác ra mua về chỉ tổ gặp lại cái văn hoá bún mắng cháo chửi của dân phố cổ mệt,-1
1.0, Tôi đi bác giữ xe báo quán không phục vụ Tôi thường ăn trưa cùng đồng nghiệp ở đây nhưng chắc sẽ không bao giờ ghé Xem thường khách đến thế là,-1
1.0, Đồ uống bình độ nhân viên trông xe khó chịu với khách,-1
2.6, Quán quá bình thường nếu ko muốn nói là,-1
4.0, Giá cháo sườn ngô hoặc sườn cháo ngô sườn Chất lượng đồ cháo rất đặc biệt nên gọi có ngô sẽ làm cháo ngọt ăn vị rất đặc biệt theo nghĩa tích cực Đối với một đứa con gái như mình thì lượng cháo vừa ăn xong vẫn hơi thòm thèm một tí nhưng mà có ăn nữa thì cũng chỉ để chiều vị giác thôi chứ còn dạ dày thì đủ no Chất lượng phục cực kỳ rất Nhân viên trông xe ngồi giương mắt ếch ra chỉ đạo khách để xe thế thái độ thì trịch Nhân viên order thái độ không thể nào KHÔNG THỂ NÀO chấp nhận đc làm ơn đuổi cổ thằng cha này đi bác chủ quán ơi Thái độ cực kỳ bất cần và mặt cứ hất ngược lên trời Khách mới hỏi đúng câu là có những loại cháo gì ngoài cháo sườn mà thái độ cứ như muốn tống cổ mình ra ngoài Nois chuyện với mẹ mình tuổi mà hoàn toàn k có chủ cộc lốc và lấc cấc đến mức mình cứ phải tự hỏi k biết thằng cha này có phải con trai chủ quán nghỉ hè bị bố bắt đi làm thêm để trải nghiệm thái độ ra thì mình gọi cháo gan sườn ngô thì thiếu mất ngô của tính tiền thì mình ra tận quầy xin tính tiền câu mà mấy thằng nhân viên đứng đấy k ai trả lời một câu Mình chuẩn bị bỏ về vì thấy k ai muốn bắt mình trả tiền cả thì mới có thằng hất cằm hỏi bàn Với chất lượng và giá cả bình thường như hiện tại mà chủ quán k chấn chỉnh đội ngũ nhân viên thì mình chắc chắn là quán sẽ k tồn tại đc lâu Đây là góp ý chân hy vọng sẽ đc tiếp,-1
3.6, Quán có vị trí tốt nhưng nhân viên phục vụ quá quán đông mà không hướng dẫn xếp bàn cho Order rất lâu mới có đo Menu có nhiều món không khi hỏi thì nvien tỏ vẻ khó,-1
3.6, Vị Đầu đường Phan Đình Phùng cắt với Lý Nam Nói chung là rất dễ tìm do mình làm việc ngay gần Giá Chưa xét về việc có gì trong bát cháo sườn nhưng trở lên cho bát cháo là quá Cháo sườn bò ngô thì là trà sữa là Chất Đây thì không phải cháo sườn vỉa hè nên là có sườn thật thịt thật Cháo sườn nhưng có màu nâu Ăn thì chỉ có thể nói là chứ không ngon Được miếng sườn nhưng miếng xương bọc thịt Sườn thì có vẻ là được tẩm ướp chế biến gì rồi mới cho vào Điểm cộng là có hành nên ăn cũng cứu vớt được bát cháo lượng cháo cũng kha Nhưng với giá thì không đáng chỉ là cùng Dịch Nhân viên lơ quên trước quên phục vụ Không Tự hỏi là với giá thì ngoài chất lượng không ổn thì không gian có thể cứu vớt được Câu trả lời là hoàn toàn không Không gian bàn ghế thì kê rất không hợp lúc mình đến không có đủ chỗ mà Quán thì có phảng phất mùi gì đó không được dễ chịu cho lắm như mùi Còn lại trang trí đơn không có gì đặc sắc,-1
2.6, Ăn cháo và gan nhân viên phục vụ như Tiếc cho món ăn ngon vì nhân viên quá,-1
3.4, Hẹn hò trc hẳn tuần để đi ăn cho háo hức mong đợi nh lắm vì đc con bạn đại za rì viu là chỗ này ngon lắm r nó suốt ngày ăn cháo gan cả uống trà sữa ngọc trai ở cer mà đọc feedback thấy nh ng kêu thái độ nv nên cũng cbi sẵn tinh thần từ ở nhà đúng ngày đúng h lên đường mà chs cả tuần k hạt mưa đến chuẩn h hẹn vừa mới bước chân ra khỏi nhà lúc thì thôi cũng đc cho muốn ăn ngon thì phải bất chấp cởi bỏ hết ra đee thế là đội mưa đi lên tít phan đình phùng để thưởng thức đặc sản đài loan nức tiếng hà nhìn quanh quanh k thấy số đâu hoá ra nó là quán kiểu cổ nội thất chủ yếu gỗ trông khá bắt cảm giác hoài ấm cúng như kiểu nhà trong phim tq hồi xưa mỗi tội vào trong đông kiểu ồn ào náo nhiệt toàn mấy ông đang xem bóng đá mà công nhận nv láo lếu bảo vệ như để làm khách tự dắt tự lấy xe xong cứ đứng soi để nhờ mũ tí cho khỏi ướt mà bảo khách treo trên xe xong k đc thì tiện tay treo luôn hộ vào cái thì chả thấy nv đâu lúng túng k có chỗ r nv order thì kênh rất chi là kiêu sa chảnh chó mặt vênh ngược hết cả lên k cảm a ấy thiệt nà nạnh nùng wớ đi mà đúng style của mình đây r tội giống choá món ra cũng lâu trong khi mình gọi đồ trc mà gia đình khác đến sau ngta đi đông hơn lại có đồ luôn nhận về món ăn là vô cùng kinh mình và bạn gọi cháo gan ngô vs tsua ngọc trai và tsua hạnh nhân ngọc cháo gan trời ơiiii phải nói là vô cùng khó là cái bọn vô cùng dễ ăn và ăn vô cùng thần tốc thêm nữa bụng thì đói meo mà phải ì ạch mãi mới hết đc bát cháo đc cái cháo nóng hôi hổi thổi mãi mới đỡ đi đc lúc mang ra vẫn còn lục bục sôi sục gan quả thật là kinh tưởng ngon tn mà đắng tưởng lờ lợ ghê hết cả mồm -_- về đến nhà uống bn tsua r vẫn thấy ngô thì cưng cháo thì nhạt k rõ vị lại phải thêm có mỗi muối để khách cho thêm vào cho vào ăn lại càng thứ vớt vát duy nhất ở đây là tsua ạ trà sữa ngon phếtt nhg bạn mình lại kêu k cer mà ghét cái trân châu chs cứ dính vào nhau tít dưới đáy k thể nào mà hút lên đc thế là phải uống hết sữa r lấy thìa múc trân châu chứ style lạ đời zờ trân châu dai mềm cũng đc cer mà dính quá chả mua về cho mẹ cháo sườn gan ngô cũng bị chê tơi tả thôi đi lần cho biết lsau né kbaoh đến thiệt hại chỗ này là còn bị tính vat dịch vụ nữa cái đoạn này là bức xúc nhất này đhs phục vụ kiểu đấy mà đòi tính thêm tiền bảo thêm tiền vì ngồi trú mưa còn hợp mỗi kgian ở đây lạ lạ hay hay mà cũng tiện tránh mưa ăn xong là vừa tạnh lại mò đi uống tsua tiếp vì mồm quáaa,-1
3.8, Chờ đúng phút mà không có nồi cháo Người vào sau có đồ ăn trước bực mình,-1
4.0, Quán này được PR quá đà hay sao hoặc chi tiền hơi bị đúng chỗ để nhờ ng mua mang loang còn hơi một bát,-1
3.0, Food and drinks are Bad Too many smokers,-1
3.4, Ăn bún bún dọc nem nem Qá,-1
1.4, Mình đã từng đi ăn Món Huế với bạn một lần và rất ấn tượng nên hôm nay quyết định thử đến Nét Huế xem Bạn mình có cảnh báo trước là cửa hàng rất đông và lên đồ cho khách nhưng mình nghĩ chắc vì hàng ngon nên mới đông khách càng quyết tâm thử bằng nay mình đến cửa hàng lúc nên rất đông và hiểu được là đây là giờ cao điểm nên rất cố gắng thông cảm cho các bạn Nhưng từ giây phút bước vào cửa mình đi từ thất vọng này đến thất vọng tiên là khi mình bước vào không có đến lấy một bạn nhân viên nào hay quản lí nhà hàng đứng ra chào khách và hỏi để xếp Đi sau mình có một bạn đi một mình nên tiện đâu ngồi còn mình đi người nên không thể tự tìm bàn trống Được một lúc thì bạn quản lí nhà hàng nói là tầng hết chỗ nên mời mình lên tầng Tầng là cái gác xép các bạn và tại thời điểm đó thì chưa có ai ở tầng cả nên vẫn tối Bạn quản lí nói mỗi vậy rồi để khách bơ vơ đứng vì nói thực lúc đó mình vẫn không chắc lối lên là ở Lát sau mình đang đi lên thì bạn chạy theo rồi nói với nhà mình phải để cháu lên trước Mình bắt đầu thấy hơi đến nơi bạn ấy bật đèn rồi bắt nhà mình ngồi ở góc không có quạt gì hết và bảo sẽ chạy xuống lấy điều khiển bật điều Nhưng kì thực bạn í đi vút luôn và không quay lên Mình phải BA lần đi xuống tầng nói nhân viên lên bật điều hoà và mang menu lên cho khách thì các bạn mới mang menu Còn phải đợi đến khi cái phòng đó có nhiều khách hơn ngồi kín phòng ai cũng la ó vì nóng thì các bạn ấy mới chịu lên bật điều đó mình order đồ ăn thì ko có vấn đề Đồ ra khá nhanh nhưng vì tâm trạng lúc đầu rất bức bối ấy nên ăn cũng không thấy ngon Thêm nữa là đồ ra nhanh nhưng bạn lại hay bê thiếu nên phải nhắc rất nhiều lần luôn bắt đầu lấy lại cảm giác đói để động đũa thì ôi bò trên bàn là một con gián các bạn Bàn bên cạnh thì các bạn í bảo trong lọ đựng gia vị cũng có gián Mình cực kì thất vọng luôn vì hôm nay hí hửng cùng gia đình đi cuối cùng lại có toàn những trải nghiệm rất túm lại là mình sẽ không quay lại Hi vọng các bạn chấn hỉnh lại đội ngũ làm service vì thức ăn ngon đến mấy mà service kém thì cũng không thể phát triển Mình thì có lời khen cho đồ nhưng hơi tiếc dịch vụ chưa hoàn Các bạn thích ăn đồ Huế thì sang Món Huế Mình ăn một lần ở Trần Duy Hưng và thấy rất,-1
2.0, thik nhg k nên ko thik chia so vs ko Hơn ăn đc j vui đc nên xem như chi cho khi ăn,-1
3.2, Quán phòng ăn nóng không khử được mùi tạo cảm giác thiếu thân thiện khi bạn mới bước chất lượng bò bít tết quá thịt không có mùi vị của món bít tết nổi tiếng gia truyền ngày trong chuỗi Ngọc địa điểm này có thể coi là dở nhất cả về không gian và chất lượng đồ ăn cùng với đơn giá bít tết hoặc bún bò không dậy hương vị món Huế là quá đắt,-1
4.0, Ăn ở đây lần nhưng thấy vừa đắt vừa không Thịt bò dai mà nhạt khoai tây mấy cục cứng thịt viên cũng Nhiều dầu Nói chung mình ko có ý định quay lại lần,-1
3.0, ưu to rộng order nhanh gọi là có đồ ăn Nhược điểm mình chả hiểu sao quán bánh mì ngọc hiếu đc mọi ng khen ngon và nó nôi tiếng đến như vậy mình k biet là nó ngon đến thế nào để ma đông khách nthe cơ mà hôm mình đi ăn cực FAil khoai tây thì cứng xong nguội ngắt khô không khốc thịt viên thì cứng ăn bã bã chả ra cái thịt bò thì dai và cứng ăn mặn chát cả mồm thực sự là chả đc cái điểm j mình ăn miếng xong bỏ luôn chs đc luôn ăn k bằng bit tet hòe hữu danh vô thực ko baoh quay lại đây là quán đen trong sổ tay của mình,-1
3.2, Tối hôm nhân dịp ngày đẹp trời đưa gấu đi thấy các bạn đánh giâ quán xôi này rất chất lượng nên có ghé vào để thưởng Cảm nhận đầu tiên là xôi nhiều cả nhân cũng như Cơ mà không hiểu do dạ dày của đứa đều kém hay sao mà ăn về cả đều đau Và sau đó thì mình cũng không bao giờ định quay lại lần luôn,-1
2.6, Với mức giá ở đây thì mình nghĩ để tiền ăn chỗ khác còn ngon đồ ăn siêu,-1
3.2, Mình đến đây lần lúc mới khai trương và lần cách vài Lần đầu tiên ăn thấy ngon miệng và nhiều món nên mới quay Nhưng lần thứ thì ôi ít bát đĩa món ăn để lung ăn thì nhạt nhẽo và toàn hết Chấm dứt cảm tình khi đứa bạn đi cùng đi vệ sinh và bảo đồ ăn để chỏng chơ trong đấy -_- khiếu đến,-1
3.6, Đồ ăn thì hỏi đến món gì là hết món Không một món nào ăn được chứ đừng nói là không biết mình có quá khó tính Trứng cút lộn xào me thì quá thà luộc còn Nem lụi thì toàn Tào phớ nát Chè nhão May ra cứu vớt được món khoai lang chiên với trứng ngải cứu TvT những sẽ không bao giờ quay lại nữa mà còn cảm thấy quá tiếc cho bỏ ra cho suất TvT,-1
1.0, Sau khi tham khảo comment về quán cũng như lượn lờ qua Facebook của quán này thì thấy quán khá là đông và có nhiều khách hàng thân thiết nên nghĩ là quán này phục vụ quyết định rủ bạn đến Nhưng thực sự thì ngay khi bước vào quán không thể tả được cảm giác của dĩa vô cùng lộn xộn và mất vệ Mình nghĩ là có thể đây là kinh nghiệm để lần sau mà đến những nơi như thế này thấy ngay từ ban đầu không chấp nhận được thì nên dừng luôn vì càng ở lại thưởng thức đồ ăn ở đấy thì càng thấy kinh quá hoảng loạn tinh mình gọi chân gà nướng và họ mang lên chân gà còn nguyên lớp da và móng mà đáng lẽ phải được bóc ra khi làm sạch gà Nhân viên khi bê đồ ra còn bảo nhà em bận quá ko bóc được da nên anh chị thông cảm và bóc ra rồi dùng giúp em giời chân gà nướng rồi mới bóc móng và da đấy thì còn lại cái gì các bạn cứ thử đi sẽ biết hỏi chị chủ quán thì chị ấy bảo ôi sao cái bà giao chân gà hôm nay lại không bóc đi cho mình rồi chuyển sang trách em nhân em nhân em đã nói trước với anh chị là nó chưa được bóc sạch rồi mà hờ tuyệt phần các món ở đây các bạn gọi đến đều sẽ được nhân viên trả lời là nhà em hết hàng rồi chị hoặc hôm nay nhà em không có món nhưng mình đã gọi điện trước đến quán và có hỏi món đấy có không thì chị chủ trả lời là có nên mình mới đặt bàn và mình nói với em nhân viên là chị có gọi điện hỏi trước bảo có chị mới đến thì em ấy lại mở tủ lạnh và lôi đồ ra làm cho mình với vẻ mặt mụ đáng hô tóm lại thì các bạn hãy cứ thử và trải nghiệm vì nếu bạn đã đọc được những dòng này thì có nghĩa là tâm lý cũng xác định được trước biết đâu bây h quán lại thay đổi và phục vụ bạn nhiệt tình thì sao vọng là Chúc các bạn may mắn và hãy cập nhật thông tin quán thường xuyên để mọi người xác định tâm lý trước khi đi nhé,-1
3.4, Quán thì khó tìm chưa kể đến đồ ăn thì chanvkắm luôn Với lại ít món lắm,-1
3.2, Đã ăn thử vì nghe bảo nổi nhưng mà lúc đến ăn thì thất Nhìn bảng menu thì quá trời tên món nhưng mà thực sự thì chẳng có mấy món là ăn đc xông pha đi ăn buffet vặt ở nhiều chỗ rồi nhưng mà túm lại là thấy đi ăn theo kiểu bình thường thì vẫn ngon mà rẻ hơn,-1
2.8, Giá bèo và đồ ăn ghê ko nuốt nổi lần đến và có biếu tiền cũng không quay lại ăn chẳng có món gì ra đã thế nhân viên phục vụ chậm chạp và bơ số món rán chiên được nhân viên bưng đến thì khuất tầm nhìn chẳng biết nấu ăn như nào chứ vào phòng tráng miệng lấy đồ ngọt thì thôi rồi đồ để hổ lốn lung lộn trà sữa trút vào mấy cái thùng nước nhìn bẩn bẩn ghê ghê đã thế còn dựng trên nền nhà ẩm ướt nữa chứ Mình đi với bạn từ hồi quán mới mở lúc đó giá ăn các món nhưng ko thoải mái món nào cũng lèo tèo miếng nhỏ tí trên nhân viên thái độ ngay nếu yêu cầu Thà bỏ tiền đi ăn từng món vặt còn đây đúng kiểu của rẻ là của ôi,-1
2.8, Hôm được bữa mình hí hửng đi Check thấy quán buffet hn vặt đc mọi ng khen nhiều Phi đi luôn tầm Trong đầu thì tưởng tượng ra đủ Vì trên ảnh fb sao mà hấp dẫn Đi tìm đường mãi mơí vào đc đến cảnh tượng đập ngay vào mắt là quán nhỏ nhỏ bên ngoài ướt bẩn công đến nên vẫn vc nhìn nhau ngao Wán chả có bóng ng nào có thể do mình đến lúc Mình vào trong để ktra xem đồ ăn như Đồ ăn đc bày trên kệ lèo tèo mỗi thứ vài Em nvien bảo nhà em ko bầy sẵn khi nào khách gọi mới Nhưng cái mùi cứt gián thì mình ko thể đứng thêm phút nào Nhìn quán rất mất Chắc ko bao gìơ dám quay lại đây ăn,-1
3.6, năm nay mỗi năm qua quán này lần lại thất vọng đi đã tăng nhưng k lượng đồ ăn càng ngày càng đi đồ ăn Nói chung là k ra vụ chậm hay quên đồ khách order gian bẩn ẩm thấp và thực sự là bốc mùi,-1
2.8, Đồ ăn k ít Bát đĩa bằng đũa thìa không gian bé,-1
2.4, Mình được bạn dẫn đến đây Ấn tượng đầu tiên là sao nó bẩn nhỏ Ấn tượng thứ cho suất buffe đồ ăn vặt Đắt Nhưng là bạn dẫn đến cộng ăn cho Vào bên trong nghe đọc cái menu cũng nhiều đến lúc nhìn tận mặt thấy thường Đồ ăn rất là nhạt nước chấm thì hơn nước lã tí Mình có gọi thêm bún cảm giác như là bún bỏ thêm bột canh với gói mỡ của mì tôm nước mỡ vàng nghệ y chang mì tôm Hảo hảo mà nếu đậm đà đc như hảo hảo lại đã Về khoản vệ sinh thì thôi rồi thìa để trong lọ đựng lấy ra còn dính cái gì trắng trắng nhầy Đùa nhớ lại thấy ớn Lần đầu đến chỗ bẩn chỗ khác có bẩn họ còn giấu đi cho khách ăn Hơ ko bao giờ quay lại,-1
2.2, Thứ gì cũng nguội lèo phô mai que tởm lợm kinh khủng ăn như cục bột không ăn hết nổi nửa con đi ăn về xong đau bụng gần chết cả không bao giờ dám quay lại đây luôn,-1
2.0, vợ chồng mình vào ăn như kiểu bị mất tiền đấm vào ăn chả ra đĩa thịt ba chỉ mỗi đĩa có miếng thịt Thật ức chế,-1
