Rate,Review,Label
4.2, Rất thích quán nhân viên phục vụ rất chuyên đánh giá rất cao khả năng xử lý tình huống cũng như thái độ điềm tĩnh của các bạn ấy khi làm rơi gần như cái bị mất chốt nên bẻ làm vào sát mặt mình mà vẫn rất bình tĩnh nhặt lên và không xin đồ ăn gọi cả tiếng k ra nên chán cũng chang muốn gọi vậy đấy,0
4.2, Habit đào tạo nhân viên không chuyên phong cách lừa khách hàng giảm đến nhưng chỉ giảm chúng tôi chỉ là phục vụ không biết rõ Đã là buffe đừng để khách hàng khó chịu về phong cách phục vụ chậm chạp khi gọi đồ khách sẽ đánh giá đó là bài của nhà hàng đến lúc đó thì uy tín k lấy lại Nói chung lần đầu cũng như lần cuối tôi tiếp xúc với nhà hàng này Thất,-1
4.8, Hí hửng muốn uống thử trà sữa siêu hot trong Sài Gòn mới ra Hà Nội nên lặn lội mò xuống tít Aeon Mall để uống bằng Và thật sự thất vọng vì trà sữa uống rất bình không có gì đặc biệt Đã thế còn đắt nữa cốc nhỏ mà gọi thêm topping tính phí vào cũng phải cái cốc trà sữa cũng đến mất cảm trắng trơn chẳng có hình hài thương hiệu gì ở thân cốc mà có mỗi cái nilon dán bên trên thì Nhìn cứ kệch cỡm kiểu Trà sữa không thơm mùi trà nhạt nhẽo nói chung mình sẽ không bao giờ quay,-1
4.4, Tìm đến quán vì có anh múi nổi tiếng ở tầng lối trang trí bt k có gì đặc nhận khi uống múi là vị trà sữa k trân k được thêm cái j và có duy nhất vị thôi Nhìn chung mình cũng sẽ quay lại vì check in nếu có thêm trân châu và nhiều vị nữa thì thích hơn,0
5.0, Lần đến thì hết trân lần hết Ba lần đến chưa được uống nên ko nhận xét chất lượng,0
4.8, Trước đây mình rất thích Ding tần suất đi uống khá là thường Mấy tháng gần đây không thích đồ ngọt lắm nữa nên không hôm nay bỗng dưng thấy thèm trà sữa nên order giao hàng thì nhận được đồ uống như Không biết Ding Tea xuống cấp từ bao giờ Cốc Socola thì viền không kín nên trà sữa bị chảy may mà cốc dựng đứng nên còn đỡ chứ hơi nghiêng tý là kiểu gì cũng đổ hết ra Cốc trà sữa hạt dẻ thì lợn chả biết do pha chế ẩu hay do bột trà Có hình ảnh rõ ràng Nhìn cốc này cảm giác chán trà sữa,-1
5.0, View nv thân uống cũng ngon nữa,1
5.0, Quán thanh niên vào hút thuốc lá nhiều quá dù phòng kín bật điều Rất khó nhất là có trẻ con đi,-1
4.8, Lần đầu đến ăn ở Nhà và có lẽ sẽ là lần cuối Không Nhìn chung trang trí quán không quá đặc mình ngồi bàn gần cửa ra vào nên hơi khuất khó gọi nhân đệm ghế ngồi không được sạch lắm Chất Mình gọi mỳ carbonara và mỳ nấu chưa chín ăn khá sốt bình thường và pana ngọt vừa phải nhưng không Nhân Ban đầu mình thấy nhân viên rất nhiệt tình nhưng có lẽ chưa đc chuyên nghiệp Lúc thanh toán Mình trả lại chai lavie thì bạn nhân viên bảo em in hoá đơn Mình có giải thích là mình ko dùng in rồi có thể in lại khách ko dùng sao lại vì in hoá đơn rồi mà bảo khách Mặc dù sau bạn nv cũng đi in lại hoá đơn nhg để lại ấn tượng ko tốt với Giá không tương xứng chất Bữa của mình tổng thiệt hại khoảng mỳ lavie pana VAT ăn đắt xong phải thêm vat,-1
4.2, Lời đầu tiên khuyên các bạn là ko nên đến đây vào dịp năm mới Trước mình hay ghé lại vì gần công giờ chuyển việc ghé lại thì thấy đã khác xưa nhiều Thực đơn mới siêu vc mình đưa hai nhóc đi ăn tính kiếm gì ăn no nhìn quanh set ăn no được cũng đến mì Ý cho bọn nhỏ Sau một hồi ngẩn mình hỏi em phục vụ có món cơm nào ăn no thực đơn cũ thay hoàn toàn bằng thực đơn mới hay mới được tư vấn cơm gà tay cầm và cơm bò tay mỗi món tầm gì Cơm gà tay cầm của mình ok nhưng cơm bò tay cầm thì có đúng miếng ko thể tưởng tượng Nhìn chung mình thiện cảm với quán vì quán ngày xưa mình thấy đồ ăn tầm là khá ok cho một buổi hẹn tuy nhiên Festive menu đang áp dụng tưởng Nói với thực đơn và giá cả như các bạn quá bộ vài bước ra Slo Villa ngay Lý Thường ngon sang chảnh hơn và đáng tiền hơn nhiều,-1
4.6, Không trang trí siêu chụp ảnh thì tuyệt Nhân viên lễ uống thì đắt mà chất lượng thì quá bình Socola toàn bọt mà sinh tố chanh leo quá chua mà không thấy vị chanh leo toàn vị Cốc nước ép cà rốt cam tận Đã thế còn bị tính thêm người uống hết Quá xa xỉ Sẽ không bao giờ quay,-1
4.6, Chân thành khuyên không nên đồ ăn công nhận khá đầy đặn nhưng chẳng có gì Gọi kimbap ra đĩa đầy nhưng nhìn vào toàn cơm và cà nhân độ nhân viên cực kì kiêu căng không niềm Nói chung thật sự là không,-1
4.6, Sẽ không bao giờ vào quán này qua khoảng mình và bạn có vào gọi phục vụ thì toàn đi lướt qua chứ không thèm trả Mãi về sau có một chị ra ghi thực mình và bạn có gọi một chanh một mì tôm chanh bò khô và một mì Phục vụ rất mãi mới mang chanh tuyết lên mà lại mang hai Mình nói mình chỉ gọi một cốc thôi thì chị ấy bảo bạn mình gọi hai bạn mình bảo không mặt chị ấy đen lại rồi tỏ thái độ khó chịu bỏ Một lúc sau thì mì mang Mì đen nhão ăn không thấy ưu điểm duy nhất của quán là vỉa hè có chỗ để và giá sinh Nhưng thái độ phục vụ kém,-1
4.4, Giá sv mỗi tội đồ ăn hơi í ẹ thôi thì tiền nào của Vào đây thấy chắc chí có kimbap chiên là tạm tạm,0
4.6, Mình đã ăn ở quán này vài Lần đầu tiên thì thấy đồ ăn cũng khá đồ uống cũng tạm được nhất là món chanh Nhưng những lần sau thì càng ngày càng thất Và đỉnh điểm là hôm chủ nhật vừa rồi mình không còn sự lựa chọn nào khác nên đành vô quán này một kim bắp thường và một spaghetti bò băm nhưng hai chị em mình không ăn hết một nửa vì quá Kim bắp thì cuốn lỏng spaghetti thì nguội ngắt như thể đem từ tủ lạnh ra vậy sẽ không bao giờ vô quán này nữa,-1
5.0, Thấy các bạn review ổn lắm mà ăn thử thất vọng quá Quên hông chụp Trần đời chưa bao giờ ăn miếng gimbab nào chán như ở điểm dễ giá điểm lúc nhìn đĩa gimbab chiên khá đầy mà có đã thấy nghi ăn thử mới hiểu nguyên do của Miếng gimbab được sợi trứng to hơn sợi chỉ dưa chuột thái to oành cứng đơ cho mùi bột chiên hơi chanh với trà đào tưởng thế nào hóa ra là trà nestea pna loãng thêm chanh đường thì Mình gọi trà chị phục vụ nghe thành trà xanh xong lúc mình bảo đổi mặt lại còn thái độ nữa chung là không có lần sau đâu,-1
4.6, Giá cả khá nhưng không được ngon trà sữa có uống y hệt nước đường Nói chung ai muốn ăn đồ rẻ thì qua đây là tạm chấp nhận được có lần mua nhờ ship ra cách khoảng lấy hẳn tiền ship cho tròn tiền nên nản luôn cái quán nhân viên thì phong cách như đầu ngồi ăn mà thấp thỏm chỉ sợ bị đấm cho sưng mồm,0
5.0, Khi nào họp hành gần trường mà muốn giá rẻ thì toàn vào đây ăn thôi này giá chất lượng cx tầm có các món mỳ gimbab Đặc biệt chanhtuyết ở đây ngon cực giá và đồ ăn thì quán mà hình như quán cx là chỗ ở của nhân viên thì có cả chăn đệm thấy kì và một số lúc thì thấy quán hơi bẩn,-1
4.8, Có sự xuống cấp ko hề nhẹ,-1
4.2, Mình order trà kiwi lô hội thêm trân trâu trắng và Nhận xét như Trà hơi ko đc tươi vị kiwi cũng Pudding Chắc để lâu lắm lại sẽ ko bao giờ uống lại Chất lượng tổng hoà ko Kém Gongcha và Tocotoco,-1
5.0, only tried the here and I personally think not my The dish consists of matcha black pudding plastic batata and Indian ah and a small box containing cream or milk not sure but sugar the ingredients are kinda sticky and a little sweet but from my point of croyingly I only felt it after In my also a little bit tasteless I kinda like sweet But my who took me to this she is contrary to she likes to eat insipid food so she think this dish is the price is too expensive I The space here is kinda you can either sit outside or,-1
4.2, Góp ý thế uống thì cũng tàm không có gì outstanding so với những quán pearl milk tea thì đẹp mắt và khá Tuy nhiên không linh động với khách mua mang về cho chỉ việc bỏ riêng lớp đá bào ra là nhà đã nói là có máy bào đá phục vụ thì góp ý bạn quản lý đó là nếu thấy bạn nữ ở quầy tính tiền và nhận order đã quá khách thì đứng queue lâu nên thay vì đi đi lại lại và nhìn chào khách thì mang một cái menu ra và tờ để vừa hỏi khách muốn khách mới thì giới thiệu và trả lời các câu hỏi của khách ví dụ món nào Bạn nữ ở quầy ghi order vào máy đã phải tập trung để tránh nhầm thì sup nên support cái vụ ghi order khi khách đông và giới thiệu luôn sản phẩm đó mới là sup có nghề và biết quan,-1
4.6, Vị trí nằm ngay mặt đường Quang Trung nên cũng khá dễ gian vì mua về nên mình cũng không để ý nhìn lướt qua cũng thấy trang trí uống Giá Giá khá cao so với chất lượng đồ Vì dòng Macchiato này chỉ có size nhỏ này nên lượng đồ uống vào cốc cũng khá ít rồi mà bên BB Quang Trung này pha chế cốc là đá phần nước còn lại không hiểu nó thành cái vị gì uống ghê viên thật sự phát hờn với nhân viên ở Khách order xong chán chê cũng không làm đồ để mang đến khi ra hỏi thì mới đùn đẩy nhau đi Khi khách gọi đồ thì nhăn nhó khó,-1
4.4, Qua do,-1
5.0, Mình ăn người chọn suất gà xào bắp cải ăn nhaaa theo mình giá như vậy là hợp lý viên nhanh nhẹn quan tâm khách Hỏi han từng thứ một Tư vấn khá nhiệt NO LẮM LUÔN Nhìn thì có vẻ ít ít hehe nhưng mà bọn mình sáng k ăn trưa ăn như vậy mà no lắm Đồ ăn sạch sẽ Giá cả phải chăng Ở trung tâm thương mại aeon mall long biên Trên tầng Dễ tìm lắm ít bàn vì đi ngày lễ là k có chỗ ngồi luôn,1
5.0, Đồ ăn thì ngon nh ít Lúc bê ra bị sốc Vs giá đấy qua king dakgalbi thì ăn mà thịt cũng Toàn độn rau Mình phải cắn thịt bé xíu lại để có cảm giác đầy đặn chút suất đc tặng kèm bát canh rong biển và chai nước lọc Rau xà lách ở đây buồn cười lắm nhìn như đồ giả ý mà chả được vẩy ráo nước gì Được cái suất bánh gạo tổng hợp ở đây ngon Có bánh gạo khoai lang màu tím ăn ngọt ngọt vị khoai lang hay Còn tok phomai thì ngon kinh Ngậy béo thơm vị Mình thấy phomai ở đây ngon nhất trong những chỗ mình Vì mình cũng k thích ăn phomai lắm nên thấy thế này là ổn Còn bánh gạo truyền thống thì K có gì đặc độ nhân viên thì hơi Phục vụ chậm Mình thích ăn cuốn nên gọi nhiều xà lách xong gọi mãi mới bê lên kiểu k muốn cho thêm Chắc mình gọi suất ít tiền chứ nhìn bàn bên gọi suất có viền phomai được phục vụ chu đáo chắc kbh quay lại Thấy hãm hãm,-1
5.0, Ko gian quán k đc rộng và ko đẹp do ở trong mall nên nên đặt bàn trước khi lên ăn để tránh bị hết bàn vào những dịp lễ tết hay cuối Đồ ăn dễ ám mùi vô nhưng có điểm cộng lớn là khi thanh toán ơ quầy thu ngân thì có loakt các loại nc hoa khách dùng thử là chính và để cho bớt ám mùi đồ ăn vừa Ko đc ngon như mong phô mai ko ăn nhanh thì rất là cứng khó nuốt khó cả nhai thịt gà quá bth đc cái có loại tok loại thường loại có đậu xanh bên trong nhìn mập mập ăn lạ miệng và khá nếu chưa ăn bao zò thì vẫn nên thử cho còn như mình thử r thì chắ chắn k có lần Giá ko đắt như phần tổng hợp phô mai viền như hình là chưa tính đĩa mì dai gọi thêm để xào cùng gà bên Free nước Canh rong biển ăn kèm cũg r ngon,0
5.0, Mình sẽ đến đây thường xuyên vì bạn mình rất dễ thương và phục vụ siêu nhiệt,1
4.8, Cái quán đồ uống tệ nhất thế giới dịch vụ cực kì tớ đặt bàn lúc chiều và đến sớm hơn Mặc dù chỗ ngồi tầng còn trống rất nhiều nhưng nhân viên cứng nhắc nhất quyết bắt bọn tớ ngồi ở dưới tầng Hơn người mà cũng không có phương hướng giải uống thì không cho bọn tớ order ngay lúc đợi mà có chỗ ngồi mới Mà làm đồ uống thì siêu lâu hết món này món kia thì không báo từ đầu mà đồ gần lên hết rồi mới sẽ không bao giờ vào đây nữa,-1
4.8, Đi lang thang khu Bách Kinh Xây vào một ngày đầu nhìn từ xa thấy một lâu với màu trắng xanh nhẹ nhàng khá bắt mình quyết định vào trải cửa là bãi đỗ xe khá lộn xộn dù ko có nhiều mình loay hoay tìm chỗ để xe đc một lúc mà vẫn ko thấy có ai hướng dẫn dù phía trong có bạn nv đang tâm sự với nhau đến nơi hỏi bạn ơi xe để có ai trông thì bạn ấy bảo cứ để có ng mình trêu hỏi mất xe có đền ko thì bạn ý cười cười ko nói gì khá gồm tầng để bàn tầng thì một nửa ngồi nửa bàn Màu sắc được phối hài hòa mà nền Mỗi tội bắt đầu có dấu hiệu xuống cấp thì phải vì tường có nhiều chỗ tróc đồ và thanh toán ngay tại Mình gọi trà đào nóng và trà táo bạc hà nóng với giá Lên tầng ngồi đợi tầm phút thì nhận đc như Thật lòng mà nói thì đồ uống quá chán ngoài vị ngọt của đường ra thì mọi thứ đều nhợt nhợt nên mình thấy giá thế là quá đắt so vs chất lượng và dịch viên xinh mà có vẻ lạnh nhạt với khách thế nào ý ngồi trên tầng cao nên muốn hỏi wifi vs gọi thêm đồ lại phải lóc cóc đi Cơ mà coi như tập thể dục cũng đc lại là bạn nào nhu cầu chất lượng đồ uống và dịch vụ ko cao mà cần không gian học bài thì đến cũng đc mà không quay lại vì chẳng có gì đặc biệt ngoài ấn tượng từ xa,-1
5.0, Quán nằm tít trong ngõ được cái quán đẹp nhìn như biệt thư ngoài Ấn tượng đầu khá tốt trước khi bước chân vào Nhân viên thì hời Mặt nặng mày nhẹ với Chả giới thiệu món nào ngon hay phổ biến để khách Đồ uống thì mìng order bạc Vị thì đắng chả có chút xíu ngọt của Đá thì từng cục to Nói chung là không thể gọi là bạc sỉu Mình còn order thêm bánh red miếng bánh cũng khá to vừa cho người Nhưng bánh hơi khô với cả bơ không có vị ngọt như mình Giá cả thì cũng khônh quá đắt vừa tầm,-1
5.0, Đã đến Greecy rất nhiều lần Tuy quán hơi đồ uống cũng ko xuất ấn tượng các bạn nhân viên thì khá nhẹ nhàng và cũng ko có thái độ gì với khách nhưng vì gần nhà và không gian quan cũng thoải mái nên thường xuyên hôm nay thì thật sự thất cũng do bản thân mới đến quán nghĩ là hơi nên quán đã khá bạn mình và mình đứa ko thích ồn nên đã chấp nhận tự chạy tầng để tìm chỗ sau một hồi vòng quanh thì quyết định ngồi tầng ko biết vô tình hay cố ý mà mấy bạn nv nói chuyện rất sau thì hát và cười rất mới đầu mình cũng ko nghĩ gì nh mấy bạn nv còn tiếp tục cười đùa và hát rất Nếu chỉ có nv với nhau thì như vậy rất bình thường nhưng có khách đang ngồi như vậy rất ko tôn trọng khách và một điều nữa là bọn mình ko thể nói chuyện đc với nhau vì các bạn nv nói cười quá quá ầm sự thất vọng vì nv của Greecy và vọng Greecy sẽ,-1
5.0, Lần đầu tiên thử Gongcha là qua vụ deliverynow ship hàng rất đúng giờ và uống mình thích nhất là trân châu giòn giòn sật Trà sữa cũng tạm không bị ngọt quá mặc dù mình order mới thử vị trà sữa trà còn cốc oolong kem sữa trân châu trắng nữa để tối chén foody mà từ giờ mình lại có thêm kênh giao hàng đồ uống tận đã ship rẻ lại còn được mã giảm giá nữa Sẽ ủng hộ dài dài,1
5.0, Thứ tuần phòng mình đặt cốc alisan kem matcha đậu chocolate đậu oolong Giao hàng nhanh không Kết ai cũng nức nở khen matcha đậu vị trà xanh không quá không quá đậu đỏ thì Mình đã thử matcha đậu đỏ ở các thương hiệu trà sữa khác ở HN nhưng món này ở gongcha là ngon Tiếp đó là chocolate đậu đỏ cũng rất Oolong thì tạm Món alisan thì ai cũng chào thua vì nó chán không như mong review mà lại thèm matcha đậu đỏ,1
5.0, Gongcha Gongcha Lần đầu uống mà thích luôn ko quá ngọt mà cx ko quá Mình thích cái gì thanh mát nhẹ nhàng nên gongcha có mùi vị cứ thanh thanh mát mát làm thích luôn Ko thích cốc lạnh gì cả cầm cứ lỏng nhất là nắp đậy Cắm ống hút cái cản giác cái nắp đậy ẻo ẻo vậy Cốc chẳng có gì đặc sắc ngoài chữ Mình thích sống ảo nên đây là điểm trừ khá lớn chụp ảnh lên ko bắt mắt luôn Ưng cái cốc nhìn ko hẳn là lộng ẫy nh cx gọi là đẹp nhất trong cốc bm Cầm chắc tay ko như cốc lạnh đây do đông nên xếp hàng lâu Không gian nhỏ hẹp chẳng có chỗ ngồi Cx ko có nhà VS ở quán mà phải đi sang toà bên cạnh gì gì đang uống mà đi xa nt cx ngại đc cái nhà vs đây sạch Gương sáng bóng phục vụ ce sống ảo luôn,0
4.6, Đặt qua với mã giảm giá ghi trên duy nhât Gongcha charge cả tiền service lẫn tiền gọi điện lại mã giảm giá trên foody không được áp lí có lí do nào chỉ áp dụng thôi lại có order nữa hay chơi luôn,0
5.0, Kei Cao Bá Quát thì thực ra chả lạ gì với hội bạn tụi định lên kế hoạch đi ăn ở Kei cả chục lần mà mới có lần đi ăn duy nhất ở Không gian quán cũng bình thường hơi hạn chế Quán đèn vàng hơi đau mắt mình không thích lắm vì nó vàng khè quá mức nhân viên phục vụ thân chuyên nghiệp hơn mình nghĩ vì đây cũng chỉ là quán ăn khá bình thường chứ chẳng phải nhà hàng gì sang trọng Tuy nhiên đồ ăn thì mình thấy cứ fail fail chả ngon mà còn,-1
4.8, Mình nhìn ảnh trên foody và review mà thèm qá nhìn ảnh ngon mắt dã man nên háo hức đi Mà ăn rùi thì thất vọng số review như sau Ko gian quán nhỏ ấm phục vụ toàn nam lễ phép nhẹ Ít Đồ ăn siêu ko có vị gì đặc Bọn mình gọi rất nhiều em phục vụ còn phải nhắc anh chị có chắc ăn đc hết ko Bọn mình ăn no bụg toàn tinh nhưng ăn xong nhận ra là chẳg có tí tị gì thịt vào bụng luôn món mình gọi tok mỳ canh chả cá ăn như làm từ bột cơm rang kimchi thì cuối cùng huỷ order vì ăn no Tok và mỳ tuyệt nhiên ko có tí ti thịt thái nhỏ Giá hơi đắt hơn so với Chỗ khác mà ăn thì nói thật ko ngon Ny mình chê qá hic mình thì ko có đạm vào người nên buồn hẳn Tổng thiệt hại quá đắt so với bữa buffet lẩu nướng ê chề,-1
4.8, Ăn bt mà giá lại đắt,-1
4.6, từ QUÁ review các bạn thấy khen ngon nên cũng đến ăn thử xem Địa quán khá bé nhưng yên tâm có chỗ để cũng bình nhật k ra nhật hàn k ra Đồ mình gọi suất okonomiyaki bạch tuộc ăn chán kinh khủng toàn bột là thì không liên quan đến còn nhạt nữa phục vụ hỏi đồ xog là chạy mất thử này vớt vát đc bánh ăn sốt k đủ vẫn do mình ăn mặn kb chi vị không khác gì dưa muối của mình đắt bát bé Phục như niềm Giá Đồ nhật giá như vậy mặc dù là chất lượng cũng nên ổn ổn như mấy hàng bán BAO GIỜ QUAY LẠI,-1
4.8, Đồ Nhật kèm đồ Dù đọc bình luận trên foody thấy có bạn có bạn nhưng mình vẫn quyết tâm đi thử vì nó có cả đồ Nhật lẫn đồ Đến với niềm mong chờ và ra đi với sự thất vọng còn hậu quả thì mình bị tiêu chảy=_=. Hôm đấy mình gọi một bánh một mì đen và một mì xào hải Bánh xèo Nhật cũng giống nhiều chỗ khác nhưng hơi mỡ và cảm giác không đậm vị Mì đen mình chỉ muốn nói là đây là mì đen lai tương đen quá ăn cảm giác như là sốt terrayaki ý=_=. Mì xào thì mỡ nát và chả có mấy miếng hải Nói chung là mình cực kì cực kì thấy vọng,-1
4.8, Đến quán thử oko hải sải và tako ăn khá bột bánh không bị rất giòn thì m hơi thất bánh thì phải gọi sốt nhật giá không rẻ so với chất lượng bánh nhiều bột ít không có cảm giác đang ăn oko mà nó na ná bánh bột rán hơn ra thì m khá buồn với thái độ phục vụ của m hỏi xin đũa mấy lần mà toàn bị Cuối cùng phải tự đi xin cách mấy bàn liền mới đc đôi đũa,-1
5.0, Nhà hàng có chỗ để ô tô ko vậy,0
5.0, Ngon và giá cả ko đắt tí nào so với chất lượng và dịch vụ,-1
4.8, Nghe bảo buffet gọi đc đồ lần hết ngồi mốc mồm mà ko có đồ nhân viên cũng ko thèm thông Chán chờ mãi nên thanh toán rồi té chứ ngồi đợi thì thêm bàn người bên cũng vài đĩa thịt thà vớ vẩn như bàn người của rồi ko có đồ lên thêm và vẫn tính đủ giá buffet người mấy đĩa đấy ăn còn chả biết là cái có mấy thứ dai kinh vị rất Bạch tuộc thì ko Nói chung là cực kỳ mất cảm tình,-1
4.2, Quán nằm trong ngõ hơi khí tìm được cái khong gian mở nhưng khói quá đồ ăn ko ngon mà cũng ko hấp dẫn lắm được cái rẻ nhưng lần sau mình sẽ ko quay lại nữa,-1
4.2, Quán vị trí khó tìm và đồ ăn siêu Đĩa thịt bs cuộn nấm kim châm bé được miếng mà Bánh mi mật rau muống ăn dưa dưa chuột lèo tèo vài miếng mà cái gì cũng tính thêm tiền Mình phải trả cho đồ ăn kèm mà ở nhiều chỗ khác là được tặng chung tẩm ướp đậm đà nhưng Đồ nướng bây giờ có nhiều sự lựa chọn mà nên sẽ không bh quay lại,-1
4.8, Quán rộng khá đồ ăn cũng khá nhưng tiếng quạt than dưới bàn nướng kêu quá rất khó kiểu như đang ngồi trong công xưởng gia công,-1
4.4, Bánh ở đây ngon ơi là ngon hôm í trời nóng mình với mấy đứa đi vườn trường ở xa về đói phi ra đây chiếc mình k nhớ nữa nhưng mà nó dài kinh mỗi đứa gọi hai cái mà ăn xong no bhuw ăn ba bát cơm nước sốt đặc đặc khác hianf toàn các chỗ khác ngon ơi là mà nhìn làm trông cx sạch sẽ mà nhanh nhẹn lại ngay gần trường mình nên kiểu gì cũng phải qua lần nổi tiếng quá r cần gf phải pr thêm nữa,1
5.0, Mình thấy các bạn giờ dễ tính hay ăn lúc đói nên thấy ngon và khen chứ mình thấy bánh quá là bình ăn không có cảm giác gì Thái độ phục vụ thì nhưng có người phục vụ và khách không đông mà sao cứ phải đến tự bê Minh đến trước nhưng lại được phục vụ Nói chung sẽ không quay,-1
4.6, Mọi người dễ tính Mình đến đây mua mang về lần mà nhìn bánh mới rán xong với bánh gói mang về đều lót lên giấy photo mua ve chai mà hãi Chưa nói đến vệ chỉ riêng hóa chất trong giấy và mực đã đủ để loại khỏi danh sách Giấy in thì có hóa chất tẩy mực in thì có Theo quy định mới về ATTP thì hành vi này có thể bị phạt Mình khá ngạc nhiên là foody và deliverynow không hề kiểm soát chất lượng các hàng quán trên cũng không có tiêu chí đánh giá về vệ sinh an toàn thực phẩm cho người,-1
5.0, Bánh rán mặn và ngọt ở vỉa hè ngõ lạc long quán Cô Hoa ngọt mặn từ đến,0
4.8, ăn nên ny thương đi mua nơi kp trong đâu nhai trong ăn đau nhân cho đây k ăn xong hơi k như rv,-1
5.0, con thân ngay trong nên hay nhau ra ăn Nhưng bh ko sao đây ăn chan Mng lưu trônng nhưng đây đông ra đây ăn trong trc nhưng đông đc quanh Nhưng chung nên cho thui ngon,0
4.2, Chỗ này mình đã từng ăn cùng bạn Giá cả Quán trong ngõ nên nhiều người khó,0
4.6, tiên đây nhau ăn cay,0
4.8, Lần đầu tiên đến ăn ở cảm nhận đầu tiên là ngõ bé mà đông kinh khủng Bọn mình đi đến tầm lúc Lấy vé xong mới biết đấy là số thứ Chờ lâu kinh khủng đến tầm rưỡi mới đến lượt bọn mình vào gọi Có loại bát bánh và cả lũ đang đoi nên gọi luôn bát Ai ngờ ngấy kinh cố lắm mới ăn đc nửa Cuối cùng bụng ko no mà chờ dài Giá cả thì tầm cái thì ko biết h đã tăng giá chưa,-1
5.0, Đây đúng kiểu được tiếng nhưng không được chẳng hiểu sao quán này khách đông như nào là lấy xếp hàng bon ngó nghiêng mà sốt hết cả ruột Mình tò mò đợi chờ để có đc bát bánh trên tay mà hận biết thế gọi cái thôi chứ cái ngấy không thể nào nuốt tại trong lúc đợi thấy mọi người xì xụp ăn ngon lành nên cứ mạnh dạn ăn nhiều cho ngấm bõ công vượt cả chục cây số qua đây ăn Bánh rán mặn giá chiếc nhìn to to đầy đặn nhưng nhân bánh chỉ là mộc nhĩ và miến điểm xuyết thêm ít vụn thịt mỏng tang có như k bánh ăn k nhạt toẹt mà ăn với nước sốt và nộm cà rốt đu đủ thì đúng là thảm hoạ ẩm Tưởng cái nước sốt đẹp đẽ kia vớt vát được chút dư vị nhưng nó phá hoại cả bát bánh nóng ngấm sốt làm vỏ bánh giòn thành ỉu mềm oặt nước sốt nhàn nhạt chẳng nổi rõ vị gì k thể cảm nhận nộm chưa ngấm vì làm vội nên miếng giòn miếng tươi Kết luận bánh rán nhà làm ngon nhì là bánh rán chợ Vĩnh Hồ khuyên thật các bạn đừng nên thử tốn công phí mồm,-1
5.0, Quán ở gần khá đông khách nên ra ko đúng lúc phải lấy số và chờ khá cái bõ bánh đầy bánh khá các cô rán một chảo đầy mà thèm ơi là thèm,1
4.8, Bánh ở đây khá là ngon nhưng phải chờ rất lâu mới được ăn vì quán đông quán nổi tiếng nhưng giá cả rất bình vỉa hè nên thoáng mát nhưng nếu trời mưa bão thì sẽ không có chỗ ngồi,1
4.4, Lần đầu mình thấy ăn cũng được nên hôm nay quay Ở đây có cả bánh mặn và bánh mặn ở đây rán qua chảo nhìn khá chuyên Đặc biệt ở đây có loại sốt quánh quánh ăn đến không đông như hôm trước nên không cần phải lấy Chính vì đó mà mình phải đợi rất nhắc chủ quán liên tục thì mới lấy bánh cho trong khi những người khác đến sau gọi là được lấy Cảm thấy rất bực mình và thất vọng vì phục vụ bánh có ngon nhưng mình sẽ không bao giờ quay lại đây nữa vì mình cảm thấy không được tôn,-1
5.0, Mình háo hức bắt taxi để đi ăn kem tươi siêu vì trong SG ăn kem này mụi vị béo rất HN thì khác hoàn kem toàn vị ko có mùi thơm béo ngậy của kem socola cũng ko có mùi rõ kiểu mùi cứ giả giả thế nào đó ăn cực Cảm giác kem đá chứ ko phải kem ko quay,-1
5.0, Đường đáng số hơi linh tinh chưa kể đi vào giờ tan tầm cho nên tìm hàng đã khó còn khó Điểm đặc biệt nhất ở đây là kem cảm thấy mix choco với vani là ổn Cá nhân mình thấy matcha với choco không nên không hợp nhau tẹo nào nữa là thái độ phục vụ cực kỳ khó Quán bé đến giờ tắc kẹp giữ quán bánh rán và quán bánh mỳ nên đứng không có ghê ngồi Điểm trừ to đùng Kem lúc mới đầu là tầng dài thành hình thẳng có điều ăn được lúc là viên kem dài sẽ nghiêng về cố gắng ăn nhanh hết mức có thể chứ không khéo tháp đổ đó,-1
4.6, Lại thêm một địa điểm theo phong trào trí ngay phố Lý Thường Kiệt đoạn gần đối diện trường Việt quán thì bé tí để mỗi thùng kem to chỗ ngồi thì không có mà dân tình xếp hàng dài cả mét ấy cứ phải đứng chỗ để xe cũng không có đi một mình cứ loay hoay sợ mất này mà cũng gọi là kem à Chỉ được cái mã Kem thì dài nhìn tưởng hào mình cũng cẩn thận nên không bị rơi đổ như vài nhưng mà vị thì chẳng thể mê đá xay mà nhạt nhẽo thậm chí còn nếm được cả mùi sữa bột của trẻ Quá kinh Thề không bao giờ quay,-1
5.0, Nóng bức ra lí thường kiệt hoàn kiếm ăn kem tươi que ốc quế dài như thế này Có vị socola và va li ăn cũng ổn ổn được cái là kem có cứ chồng lên nhau nhìn có vẻ hay và sợ gẫy mất ăn kem kem cũng cứng cáp ôm lấy nhau và mình đã ăn hết trọn may nó không bị được cái bề ngoài trông hấp dẫn ăn cũng mức trung Cho tiền ăn thêm lần nữa thì mình cũng ăn,0
